dataset,stem,n_residues,model,mode,predictor,neff_tier,fold_verdict,seq_leakage,msa_neff,length,range,cut,precision,n_candidate,n_true,n_top,eval_set
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.391304347826087,753,23,23,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9406491959499702,753,23,753,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.16296296296296298,1398,36,135,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.22388059701492538,1398,36,67,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.37037037037037035,1398,36,27,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.3055555555555556,1398,36,36,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9047866699298417,1398,36,1398,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.14074074074074075,6105,57,135,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.208955223880597,6105,57,67,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.4444444444444444,6105,57,27,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.22807017543859648,6105,57,57,eval-test
foldbench_monomer,8wt3_A,135,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8555474333983106,6105,57,6105,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.12419354838709677,159961,709,620,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.16129032258064516,159961,709,310,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.21774193548387097,159961,709,124,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.11847672778561354,159961,709,709,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8130836457689344,159961,709,159961,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.1,3212,92,620,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.15161290322580645,3212,92,310,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.23387096774193547,3212,92,124,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.2717391304347826,3212,92,92,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8634057971014493,3212,92,3212,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.06451612903225806,6240,90,620,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.08387096774193549,6240,90,310,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.13709677419354838,6240,90,124,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.13333333333333333,6240,90,90,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8185085817524842,6240,90,6240,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.06129032258064516,150509,527,620,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.06451612903225806,150509,527,310,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.08870967741935484,150509,527,124,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.06261859582542695,150509,527,527,eval-test
foldbench_monomer,8wim_A,620,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.7770941304860441,150509,527,150509,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.09915014164305949,59340,407,353,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.125,59340,407,176,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.12857142857142856,59340,407,70,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.11302211302211303,59340,407,407,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8210486893228311,59340,407,59340,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.0821529745042493,2049,48,353,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.125,2049,48,176,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.17142857142857143,2049,48,70,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.14583333333333334,2049,48,48,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8410950774612693,2049,48,2049,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.053824362606232294,3990,45,353,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.0625,3990,45,176,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.014285714285714285,3990,45,70,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.022222222222222223,3990,45,45,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8445965356991973,3990,45,3990,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.07365439093484419,53301,314,353,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.10227272727272728,53301,314,176,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.12857142857142856,53301,314,70,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.08280254777070063,53301,314,314,eval-test
foldbench_monomer,8x7c_A,353,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8024311094693459,53301,314,53301,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.24028268551236748,37401,273,283,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.3617021276595745,37401,273,141,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.48214285714285715,37401,273,56,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.2490842490842491,37401,273,273,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9017157158721477,37401,273,37401,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.0989399293286219,1623,34,283,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.1347517730496454,1623,34,141,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.25,1623,34,56,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.3235294117647059,1623,34,34,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9106818939029355,1623,34,1623,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.127208480565371,3138,57,283,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.19148936170212766,3138,57,141,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.30357142857142855,3138,57,56,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.3157894736842105,3138,57,57,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8866168992751271,3138,57,3138,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.14840989399293286,32640,182,283,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.2198581560283688,32640,182,141,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.4107142857142857,32640,182,56,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.17582417582417584,32640,182,182,eval-test
foldbench_monomer,8xf9_A,283,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.892214384912641,32640,182,32640,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.16071428571428573,23653,233,224,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.20535714285714285,23653,233,112,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.36363636363636365,23653,233,44,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.15450643776824036,23653,233,233,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.7931949875935977,23653,233,23653,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.09821428571428571,1287,27,224,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.14285714285714285,1287,27,112,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.25,1287,27,44,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.2962962962962963,1287,27,27,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8805996472663138,1287,27,1287,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.08035714285714286,2466,33,224,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.10714285714285714,2466,33,112,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.1590909090909091,2466,33,44,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.21212121212121213,2466,33,33,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8647324041898641,2466,33,2466,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.12053571428571429,19900,173,224,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.13392857142857142,19900,173,112,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.20454545454545456,19900,173,44,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.12138728323699421,19900,173,173,eval-test
foldbench_monomer,8xif_A,224,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.7654058827855722,19900,173,19900,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.5490196078431373,10153,109,153,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.8026315789473685,10153,109,76,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,1.0,10153,109,30,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.7155963302752294,10153,109,109,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.9912750868654981,10153,109,10153,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.09803921568627451,837,17,153,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.19736842105263158,837,17,76,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.4666666666666667,837,17,30,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.8235294117647058,837,17,17,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9724533715925394,837,17,837,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.23529411764705882,1566,36,153,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.47368421052631576,1566,36,76,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.9333333333333333,1566,36,30,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.8611111111111112,1566,36,36,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.99840232389252,1566,36,1566,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.30718954248366015,7750,56,153,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.4868421052631579,7750,56,76,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.6666666666666666,7750,56,30,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.6071428571428571,7750,56,56,eval-test
foldbench_monomer,8xjg_A,153,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.9922899105054032,7750,56,7750,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.21561338289962825,30876,317,269,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.31343283582089554,30876,317,134,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.49056603773584906,30876,317,53,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.19873817034700317,30876,317,317,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.891317235738737,30876,317,30876,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.10037174721189591,1473,39,269,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.15671641791044777,1473,39,134,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.24528301886792453,1473,39,53,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.2564102564102564,1473,39,39,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8831312806208205,1473,39,1473,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.11895910780669144,2838,48,269,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.16417910447761194,2838,48,134,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.2641509433962264,2838,48,53,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.2916666666666667,2838,48,48,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.91213784348865,2838,48,2838,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.1449814126394052,26565,230,269,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.208955223880597,26565,230,134,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.33962264150943394,26565,230,53,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.1608695652173913,26565,230,230,eval-test
foldbench_monomer,8xpk_A,269,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8852800455667362,26565,230,26565,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.25390625,17970,200,256,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.390625,17970,200,128,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.5294117647058824,17970,200,51,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.315,17970,200,200,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.919559229037704,17970,200,17970,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.078125,1068,21,256,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.1171875,1068,21,128,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.2549019607843137,1068,21,51,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.38095238095238093,1068,21,21,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.9390094146541137,1068,21,1068,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.09375,1930,29,256,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.109375,1930,29,128,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.1568627450980392,1930,29,51,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.20689655172413793,1930,29,29,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.9189627963503781,1930,29,1930,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.2109375,14972,150,256,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.3515625,14972,150,128,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.5686274509803921,14972,150,51,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.30666666666666664,14972,150,150,eval-test
foldbench_monomer,8y9p_A,256,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.9156703998560697,14972,150,14972,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.1896551724137931,39903,326,290,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.2206896551724138,39903,326,145,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/5,0.27586206896551724,39903,326,58,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,R,0.18098159509202455,39903,326,326,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,AUC,0.8698102836266525,39903,326,39903,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L,0.1,1677,43,290,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/2,0.16551724137931034,1677,43,145,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,L/5,0.2413793103448276,1677,43,58,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,R,0.2558139534883721,1677,43,43,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,short,AUC,0.8689334206256583,1677,43,1677,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L,0.07931034482758621,3246,57,290,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/2,0.12413793103448276,3246,57,145,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,L/5,0.1724137931034483,3246,57,58,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,R,0.17543859649122806,3246,57,57,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,medium,AUC,0.8426966601200399,3246,57,3246,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L,0.11724137931034483,34980,226,290,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/2,0.15862068965517243,34980,226,145,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,L/5,0.20689655172413793,34980,226,58,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,R,0.13716814159292035,34980,226,226,eval-test
foldbench_monomer,8ye0_A,290,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,long,AUC,0.8592837215910972,34980,226,34980,eval-test
foldbench_monomer,8wqn_A,173,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L,0.057803468208092484,11175,159,173,eval-test
foldbench_monomer,8wqn_A,173,sparsa-scale-main-20260911-long-step-2000,single_seq,pair_network,,,,,,all,L/2,0.09302325581395349,11175,159,86,eval-test
