dataset,stem,n_residues,model,mode,predictor,neff_tier,fold_verdict,seq_leakage,msa_neff,length,range,cut,precision,n_candidate,n_true,n_top,eval_set
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,short,L/2,0.04597701149425287,2043,27,174,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,short,L/5,0.08695652173913043,2043,27,69,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,short,R,0.18518518518518517,2043,27,27,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,short,AUC,0.8285475455614345,2043,27,2043,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,medium,L,0.045845272206303724,3978,35,349,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.06896551724137931,3978,35,174,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.11594202898550725,3978,35,69,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,medium,R,0.14285714285714285,3978,35,35,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.8570450346001955,3978,35,3978,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,long,L,0.10028653295128939,52975,215,349,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,long,L/2,0.13793103448275862,52975,215,174,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,long,L/5,0.2318840579710145,52975,215,69,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,long,R,0.12558139534883722,52975,215,215,teacher-fit
afdb,AF-A0A484ZUG5-F1,349,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8632528166158294,52975,215,52975,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,all,L,0.05084745762711865,6328,41,118,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,all,L/2,0.1016949152542373,6328,41,59,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,all,L/5,0.17391304347826086,6328,41,23,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,all,R,0.0975609756097561,6328,41,41,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,all,AUC,0.8196355623489431,6328,41,6328,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,short,L,0.06779661016949153,657,16,118,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,short,L/2,0.0847457627118644,657,16,59,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,short,L/5,0.21739130434782608,657,16,23,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,short,R,0.25,657,16,16,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,short,AUC,0.828393135725429,657,16,657,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,medium,L,0.025423728813559324,1206,10,118,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.01694915254237288,1206,10,59,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.043478260869565216,1206,10,23,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,medium,R,0.0,1206,10,10,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.8060618729096991,1206,10,1206,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,long,L,0.00847457627118644,4465,15,118,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,long,L/2,0.0,4465,15,59,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,long,L/5,0.0,4465,15,23,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,long,R,0.0,4465,15,15,teacher-fit
afdb,AF-A0A2R6RS54-F1,118,sparsa,single_seq,pair_network,,,,,,long,AUC,0.7679700374531835,4465,15,4465,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,all,L,0.5136612021857924,15753,144,183,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,all,L/2,0.7252747252747253,15753,144,91,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,all,L/5,0.7777777777777778,15753,144,36,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,all,R,0.6111111111111112,15753,144,144,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9569930720168563,15753,144,15753,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,short,L,0.21311475409836064,1047,39,183,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,short,L/2,0.38461538461538464,1047,39,91,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,short,L/5,0.6111111111111112,1047,39,36,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,short,R,0.5897435897435898,1047,39,39,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9806038868538869,1047,39,1047,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,medium,L,0.34972677595628415,1986,66,183,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.6153846153846154,1986,66,91,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.7222222222222222,1986,66,36,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,medium,R,0.696969696969697,1986,66,66,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9886955492424243,1986,66,1986,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,long,L,0.07650273224043716,12720,39,183,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,long,L/2,0.13186813186813187,12720,39,91,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,long,L/5,0.2222222222222222,12720,39,36,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,long,R,0.23076923076923078,12720,39,39,teacher-fit
afdb,AF-A0A818RZR9-F1,183,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8674061133252049,12720,39,12720,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,all,L,0.1509433962264151,21321,129,212,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,all,L/2,0.18867924528301888,21321,129,106,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,all,L/5,0.38095238095238093,21321,129,42,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,all,R,0.17829457364341086,21321,129,129,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9115261426719459,21321,129,21321,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,short,L,0.08490566037735849,1221,19,212,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,short,L/2,0.1320754716981132,1221,19,106,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,short,L/5,0.2857142857142857,1221,19,42,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,short,R,0.5263157894736842,1221,19,19,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9574612487958665,1221,19,1221,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,medium,L,0.07075471698113207,2334,24,212,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.09433962264150944,2334,24,106,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.19047619047619047,2334,24,42,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,medium,R,0.25,2334,24,24,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9134469696969697,2334,24,2334,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,long,L,0.08962264150943396,17766,86,212,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,long,L/2,0.11320754716981132,17766,86,106,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,long,L/5,0.07142857142857142,17766,86,42,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,long,R,0.11627906976744186,17766,86,86,teacher-fit
afdb,AF-A0A5J5W1L0-F1,212,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8977201278543617,17766,86,17766,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,all,L,0.3389830508474576,83028,402,413,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,all,L/2,0.46601941747572817,83028,402,206,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,all,L/5,0.6585365853658537,83028,402,82,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,all,R,0.3407960199004975,83028,402,402,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9479210584214935,83028,402,83028,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,short,L,0.11138014527845036,2427,52,413,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,short,L/2,0.1796116504854369,2427,52,206,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,short,L/5,0.3170731707317073,2427,52,82,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,short,R,0.46153846153846156,2427,52,52,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9445627530364372,2427,52,2427,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,medium,L,0.1016949152542373,4746,61,413,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.16990291262135923,4746,61,206,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.35365853658536583,4746,61,82,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,medium,R,0.3442622950819672,4746,61,61,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9153402032996834,4746,61,4746,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,long,L,0.22518159806295399,75855,289,413,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,long,L/2,0.3592233009708738,75855,289,206,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,long,L/5,0.5853658536585366,75855,289,82,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,long,R,0.2906574394463668,75855,289,289,teacher-fit
afdb,AF-A0A561PQB6-F1,413,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9460156601800098,75855,289,75855,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,all,L,0.28225806451612906,7021,102,124,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,all,L/2,0.41935483870967744,7021,102,62,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,all,L/5,0.7083333333333334,7021,102,24,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,all,R,0.30392156862745096,7021,102,102,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,all,AUC,0.877099575196461,7021,102,7021,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,short,L,0.18548387096774194,693,25,124,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,short,L/2,0.3064516129032258,693,25,62,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,short,L/5,0.5,693,25,24,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,short,R,0.48,693,25,25,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9551796407185629,693,25,693,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,medium,L,0.14516129032258066,1278,30,124,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.25806451612903225,1278,30,62,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.4583333333333333,1278,30,24,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,medium,R,0.4,1278,30,30,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.891119123931624,1278,30,1278,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,long,L,0.11290322580645161,5050,47,124,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,long,L/2,0.16129032258064516,5050,47,62,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,long,L/5,0.20833333333333334,5050,47,24,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,long,R,0.1702127659574468,5050,47,47,teacher-fit
afdb,AF-A0A563UIJ4-F1,124,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8107305829268396,5050,47,5050,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,all,L,0.1688888888888889,24090,194,225,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,all,L/2,0.20535714285714285,24090,194,112,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,all,L/5,0.35555555555555557,24090,194,45,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,all,R,0.18041237113402062,24090,194,194,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,all,AUC,0.8644094340078485,24090,194,24090,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,short,L,0.06222222222222222,1299,17,225,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,short,L/2,0.08035714285714286,1299,17,112,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,short,L/5,0.1111111111111111,1299,17,45,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,short,R,0.17647058823529413,1299,17,17,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9096081490318435,1299,17,1299,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,medium,L,0.08,2490,29,225,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.125,2490,29,112,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.2,2490,29,45,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,medium,R,0.20689655172413793,2490,29,29,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.8929297033726128,2490,29,2490,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,long,L,0.14666666666666667,20301,148,225,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,long,L/2,0.16964285714285715,20301,148,112,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,long,L/5,0.28888888888888886,20301,148,45,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,long,R,0.1554054054054054,20301,148,148,teacher-fit
afdb,AF-A0A7J6YM64-F1,225,sparsa,single_seq,pair_network,,,,,,long,AUC,0.8553005320111955,20301,148,20301,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,all,L,0.1623931623931624,26106,119,234,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,all,L/2,0.23076923076923078,26106,119,117,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,all,L/5,0.32608695652173914,26106,119,46,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,all,R,0.226890756302521,26106,119,119,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9455125106185931,26106,119,26106,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,short,L,0.07264957264957266,1353,22,234,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,short,L/2,0.1111111111111111,1353,22,117,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,short,L/5,0.21739130434782608,1353,22,46,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,short,R,0.3181818181818182,1353,22,22,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9169455638276074,1353,22,1353,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,medium,L,0.05982905982905983,2598,22,234,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.05128205128205128,2598,22,117,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.10869565217391304,2598,22,46,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,medium,R,0.18181818181818182,2598,22,22,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9004623094297007,2598,22,2598,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,long,L,0.13675213675213677,22155,75,234,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,long,L/2,0.18803418803418803,22155,75,117,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,long,L/5,0.30434782608695654,22155,75,46,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,long,R,0.22666666666666666,22155,75,75,teacher-fit
afdb,AF-A0A644UVT9-F1,234,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9475404589371981,22155,75,22155,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,all,L,0.12561576354679804,325221,675,812,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,all,L/2,0.19458128078817735,325221,675,406,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,all,L/5,0.3148148148148148,325221,675,162,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,all,R,0.14074074074074075,325221,675,675,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,all,AUC,0.9119085441520475,325221,675,325221,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,short,L,0.06896551724137931,4821,70,812,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,short,L/2,0.11330049261083744,4821,70,406,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,short,L/5,0.2345679012345679,4821,70,162,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,short,R,0.4142857142857143,4821,70,70,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,short,AUC,0.913747481733169,4821,70,4821,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,medium,L,0.06157635467980296,9534,96,812,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.09359605911330049,9534,96,406,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.15432098765432098,9534,96,162,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,medium,R,0.17708333333333334,9534,96,96,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.8680020263827082,9534,96,9534,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,long,L,0.06280788177339902,310866,509,812,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,long,L/2,0.08620689655172414,310866,509,406,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,long,L/5,0.15432098765432098,310866,509,162,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,long,R,0.0825147347740668,310866,509,509,teacher-fit
afdb,AF-I0YKW7-F1,812,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9011581364569997,310866,509,310866,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,all,L,0.23828125,31375,166,256,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,all,L/2,0.390625,31375,166,128,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,all,L/5,0.6274509803921569,31375,166,51,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,all,R,0.3253012048192771,31375,166,166,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,all,AUC,0.924729968610383,31375,166,31375,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,short,L,0.1015625,1485,28,256,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,short,L/2,0.1875,1485,28,128,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,short,L/5,0.4117647058823529,1485,28,51,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,short,R,0.5,1485,28,28,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,short,AUC,0.9532307088930287,1485,28,1485,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,medium,L,0.1328125,2862,39,256,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,medium,L/2,0.21875,2862,39,128,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,medium,L/5,0.45098039215686275,2862,39,51,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,medium,R,0.5384615384615384,2862,39,39,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,medium,AUC,0.9633232513147497,2862,39,2862,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,long,L,0.0703125,27028,99,256,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,long,L/2,0.1015625,27028,99,128,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,long,L/5,0.21568627450980393,27028,99,51,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,long,R,0.12121212121212122,27028,99,99,teacher-fit
afdb,AF-A0A368RNY7-F1,256,sparsa,single_seq,pair_network,,,,,,long,AUC,0.9032118128816855,27028,99,27028,teacher-fit
afdb,AF-U3K8C8-F1,587,sparsa,single_seq,pair_network,,,,,,all,L,0.23850085178875638,169071,689,587,teacher-fit
afdb,AF-U3K8C8-F1,587,sparsa,single_seq,pair_network,,,,,,all,L/2,0.3412969283276451,169071,689,293,teacher-fit
afdb,AF-U3K8C8-F1,587,sparsa,single_seq,pair_network,,,,,,all,L/5,0.452991452991453,169071,689,117,teacher-fit
afdb,AF-U3K8C8-F1,587,sparsa,single_seq,pair_network,,,,,,all,R,0.2104499274310595,169071,689,689,teacher-fit
afdb,AF-U3K8C8-F1,587,sparsa,single_seq,pair_network,,,,,,all,AUC,0.886395310897112,169071,689,169071,teacher-fit
afdb,AF-U3K8C8-F1,587,sparsa,single_seq,pair_network,,,,,,short,L,0.07495741056218058,3471,58,587,teacher-fit
